"","X","favorite_count","id","retweet_count","timestamp","user_follower_count","user_id","user_screen_name","true_indicator","original_tweet","polarity","subjectivity","cat_polarity"
"255",275,2,9.95e+17,1,"Thu May 10 12:24:59 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Lots of great video resources on @vaccinemakers website https://t.co/3GV5Z29Y0Z #vaccineswork",0.8,0.75,"positive"
"256",276,3,9.94e+17,3,"Wed May 09 10:46:30 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"HPV vaccines and #Fake News https://t.co/3RvHswsYnO",-0.5,1,"negative"
"257",277,24,9.94e+17,28,"Wed May 09 08:14:22 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Measles outbreak: Greece steps up vaccination https://t.co/P1Ux2vXVmT",0,0,"neutral"
"258",278,18,9.92e+17,17,"Fri May 04 13:12:16 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"New report calls on EU to embrace vaccination for people of all ages https://t.co/3lWHhPooMh V_Andriukaitis @EU_Health",0.136363636,0.454545455,"positive"
"259",279,3,9.92e+17,3,"Fri May 04 11:31:31 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Life-course immunisation ‚Äì future-proofing public health https://t.co/3lWHhPooMh #vaccineswork",0,0.066666667,"neutral"
"260",280,14,9.92e+17,20,"Fri May 04 09:00:39 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Portuguese measles outbreak hits hospital staff, some of whom had skipped vaccines https://t.co/lhqkBatjRN #vaccineswork #Portugal #Porto",0,0,"neutral"
"261",281,0,9.91e+17,1,"Tue May 01 08:19:08 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"EU health chief: Time for scientists to be heard under new vaccination proposals @EURACTIV https://t.co/qwOcHXhzkw",0.136363636,0.454545455,"positive"
"262",282,0,9.9e+17,1,"Fri Apr 27 15:20:13 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Travel vaccines: do you visit your doctor beyond packing your bags? https://t.co/HR7Abga7og #vaccineswork",0,0,"neutral"
"263",283,6,9.9e+17,2,"Fri Apr 27 12:44:34 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Wow! More than 1,200,000 people saw our tweets this week #vaccinesweek 
(Still here for the other 51 weeks of the year - see you Monday) https://t.co/R7eCooxBLE",0.1,1,"positive"
"264",284,0,9.9e+17,0,"Fri Apr 27 10:41:28 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Rise in vaccine hesitancy related to pursuit of purity, says Prof Heidi Larson  https://t.co/JK3Qk6lckY @Horizon @HorizonMagEU #vaccineswork",0,0.4,"neutral"
"265",285,5,9.9e+17,4,"Fri Apr 27 10:20:08 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Most people vaccinate. But what influences decisions on health and risk? 
David Ropeik says decision-making is a complex mix of scientific evidence, how we feel about this information and other social cues. https://t.co/ZT0mM7PkPX #vaccineswork",-0.133333333,0.233333333,"negative"
"266",286,1,9.9e+17,2,"Fri Apr 27 10:15:11 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Before a vaccine is developed it undergoes rigorous testing in thousands of people - and safety monitoring continues even after it passes the tests https://t.co/MGhQCFE79i #vaccineswork",0.1,0.3,"positive"
"267",287,0,9.9e+17,1,"Fri Apr 27 09:27:31 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Special Report: How Italy embraced lifelong vaccination (part 1 of 5) https://t.co/dK35PgkDtp #vaccineswork",0.128571429,0.585714286,"positive"
"268",288,3,9.9e+17,2,"Fri Apr 27 09:26:47 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"How Italy‚Äôs scientific community joined forces and shaped national vaccination plan @EURACTIV https://t.co/kRtsUOUkHS",0,0,"neutral"
"269",289,0,9.9e+17,0,"Fri Apr 27 08:50:08 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"EU health chief: Time for scientists to be heard under new vaccination proposals @EURACTIV https://t.co/qwOcHXhzkw",0.136363636,0.454545455,"positive"
"270",290,0,9.9e+17,3,"Fri Apr 27 08:10:48 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"HPV vaccines and #Fake News https://t.co/3RvHswsYnO",-0.5,1,"negative"
"271",291,1,9.9e+17,1,"Thu Apr 26 14:29:27 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"William and Kathryn, like all new parents, can check the @ECDC_EU vaccine schedule to find out when the #royalbaby can have their first vaccines. https://t.co/5w21cfZjxM #vaccineswork (for princes, paupers and everyone in between)",0.193181818,0.393939394,"positive"
"272",292,1,9.89e+17,2,"Thu Apr 26 13:30:23 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Our new contest aims to find Europe‚Äôs vaccine heroes ‚Äô https://t.co/2SFNQx9RGD #VaccineChampions #vaccineswork",0.136363636,0.454545455,"positive"
"273",293,17,9.89e+17,14,"Thu Apr 26 12:40:34 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Great #GIF from @HorizonMagEU using @CFR_org data on #measles in Europe https://t.co/J0nIcAjh7M #vaccineswork @WHO_Europe_VPI @ECDC_VPD @V_Andriukaitis @EU_Health https://t.co/3EFBy0UfQh",0.8,0.75,"positive"
"274",294,3,9.89e+17,4,"Thu Apr 26 12:37:00 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"#ProtectedTogether: Vaccination in at-risk groups  https://t.co/3F99HdSSLv @janebarrattIFA @IntFedAgeing #vaccineswork",0,0,"neutral"
"275",295,1,9.89e+17,0,"Thu Apr 26 10:53:35 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Rise in vaccine hesitancy related to pursuit of purity ‚Äì Prof. Heidi Larson https://t.co/xvxWcQEIkq @HorizonMagEU #vaccineswork",0,0.4,"neutral"
"276",296,1,9.89e+17,0,"Thu Apr 26 10:50:08 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Here's a handy glossary of terms used in vaccination/immunisation https://t.co/BzxFV7p1dD #WIW2018 #EIW2018 #VaccinesWork",0.6,0.9,"positive"
"277",297,0,9.89e+17,0,"Thu Apr 26 10:10:08 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"Dr Diogo Medina offers his top five tip for staying healthy while travelling for work or pleasure https://t.co/QskCim01Hu  #vaccineswork",0.366666667,0.333333333,"positive"
"278",298,0,9.89e+17,0,"Thu Apr 26 10:10:08 +0000 2018",11190,205670342,"b'VaccinesToday'",1,"'In vaccination, behavioural factors accounted for up to 50% of all non-vaccinations,' says @ThomsonAngus 'The good news? Health professionals can help by improving their communication skills'  https://t.co/l4ccr5rysl #vaccineswork",0.7,0.6,"positive"
"279",299,36,1e+18,33,"Thu Jun 07 21:00:31 +0000 2018",1077809,146569971,"b'CDCgov'",1,"Spending time overseas this summer? Be sure to see a doctor at least a month before your trip to discuss vaccines, medicines, and healthy habits. Stay healthy and safe on your trip with these tips from @CDCTravel. https://t.co/Av86gYG7zp #HealthySummer https://t.co/lcaN62Reo5",0.34,0.557777778,"positive"
"280",300,1,1e+18,1,"Thu Jun 07 13:46:10 +0000 2018",1077809,146569971,"b'CDCgov'",1,"@zatoth15 The new shingles vaccine is an inactive subunit vaccine and does not contain any live virus. Therefore it cannot give you chickenpox. If you have confirmed that you have never had chickenpox, talk to your doctor about which vaccine is right for ",0.23961039,0.622564935,"positive"
"281",301,49,1e+18,48,"Wed Jun 06 16:00:26 +0000 2018",1077809,146569971,"b'CDCgov'",1,"#HPV vaccination offers the best protection when adolescents complete the series at age 11 or 12, long before they are exposed. To learn more about how to protect your preteen, visit: https://t.co/0TBlBK6IMP. https://t.co/o1DHrU7d56",0.2875,0.275,"positive"
"282",302,0,1e+18,0,"Wed Jun 06 12:39:02 +0000 2018",1077809,146569971,"b'CDCgov'",1,"@metamas_ HPV vaccination offers the most benefit when given before exposure to HPV, and most HPV infections occur during the teen and college-aged years. Men who are older than the recommended ages who want to get the vaccine should talk to their healthc",0.088888889,0.111111111,"positive"
"283",303,0,1e+18,1,"Tue Jun 05 18:07:42 +0000 2018",1077809,146569971,"b'CDCgov'",1,"@metamas_ HPV vaccine is also recommended for men with weakened immune systems and men who have sex with men or who intend to have sex with men through age 26. https://t.co/b69cu44mc9",0,0,"neutral"
"284",304,0,1e+18,1,"Tue Jun 05 18:06:20 +0000 2018",1077809,146569971,"b'CDCgov'",1,"@metamas_ CDC recommends HPV vaccine for boys and girls at ages 11-12 for best protection. HPV vaccine is recommended for boys and young men through age 21, if they did not get vaccinated when they were younger.",0.366666667,0.233333333,"positive"
"285",305,70,1e+18,71,"Tue Jun 05 16:00:58 +0000 2018",1077809,146569971,"b'CDCgov'",1,"Thanks to the #DTaP vaccine, there are less than 20 deaths a year from #whoopingcough, but outbreaks still occur. Learn the importance of protecting your baby from this infection: https://t.co/zVIE5lTkEo. https://t.co/tOKl5aCEG7",0.016666667,0.133333333,"positive"
"286",306,29,1e+18,23,"Fri Jun 01 19:00:58 +0000 2018",1077809,146569971,"b'CDCgov'",1,"Clinicians: did you miss the recent COCA call about the new #shingles vaccine? You can now watch the recording and get CEs. Be sure to click ‚ÄúCall Materials‚Äù tab: https://t.co/FMIvmNFm2M https://t.co/IuCneEqDP5",0.212121212,0.531144781,"positive"
"287",307,1,1e+18,2,"Fri Jun 01 17:33:39 +0000 2018",1077809,146569971,"b'CDCgov'",1,"@arthur1125351 All vaccine ingredients are listed in the FDA package insert available here: https://t.co/nXXfvwBbpQ.",0.4,0.4,"positive"
"288",308,25,1e+18,15,"Thu May 31 16:01:01 +0000 2018",1077809,146569971,"b'CDCgov'",1,"Clinicians, a new @CDCMMWR report highlights Shingrix, the new #shingles vaccine, has different administration, dosing, and storage requirements than Zostavax. Avoid admin errors and keep your training up to date! Find latest CDC resources at https://t.co/T8rjmmVK7h. https://t.co/enoS26lJws",0.193181818,0.602272727,"positive"
"289",309,54,1e+18,53,"Tue May 29 19:01:06 +0000 2018",1077809,146569971,"b'CDCgov'",1,"Parents: make sure your preteen or teen is up to date with #meningococcal vaccination. https://t.co/cO5iZevQVl #meningitis #ivax2protect https://t.co/yU3XkvNu1L",0.25,0.444444444,"positive"
"290",310,59,9.99e+17,60,"Tue May 22 16:00:39 +0000 2018",1077809,146569971,"b'CDCgov'",1,"#DYK: Vaccination is important during every pregnancy? Find more information about #vaccines and #pregnancy here: https://t.co/mKxcdoOAVo. https://t.co/TzGfOdzYju",0.4,1,"positive"
"291",311,52,9.97e+17,63,"Thu May 17 16:01:05 +0000 2018",1077809,146569971,"b'CDCgov'",1,"If you‚Äôre living with #diabetes, vaccination is important. Learn why and see what vaccines you may need: https://t.co/u7VRmv57Jk. https://t.co/6S6w6TbiY9",0.4,1,"positive"
"292",312,62,9.97e+17,38,"Wed May 16 16:00:30 +0000 2018",1077809,146569971,"b'CDCgov'",1,"Each day, your #baby is exposed to thousands of #germs! 

Here‚Äôs how #vaccines strengthen your baby‚Äôs immune system, so he doesn‚Äôt have to fight those germs on his own: https://t.co/yuAfZ7Qets #ivax2protect",0,0,"neutral"
"293",313,37,9.95e+17,15,"Thu May 10 22:00:21 +0000 2018",1077809,146569971,"b'CDCgov'",1,"A Customs and Border Protection officer checks a dog‚Äôs rabies vaccination certificate at the US-Mexico border. Photo by #CDC #diseasedetective Maureen Fonseca-Ford. Check out requirements for bringing a dog into the US. https://t.co/U3kEm3DGEm #petweek https://t.co/Gy6Gs6erNg",0,0,"neutral"
"294",314,2,1.01e+18,3,"Sun Jun 10 14:15:11 +0000 2018",75675,97219875,"b'gavi'",1,".@GirlEffect, @Gavi &amp; @DutchMFA are supporting HPV vaccine uptake across Africa
@GirlEffect youth brands use media &amp; mobile to tackle negative social norms holding girls back

@Gavi works with partners to make vaccines more accessible

#EDD18 #SheisWe

https://t.co/iNix4XQ3X4",0.071666667,0.218333333,"positive"
"295",315,22,1.01e+18,8,"Sat Jun 09 08:00:39 +0000 2018",75675,97219875,"b'gavi'",1,"Thanks to our public-private partnership model<U+F8FF>ü§ù, we helped accelerate development of the #Ebola vaccine

The vaccine<U+F8FF>üíâ was trialed in #Guinea before being deployed in response to the latest #DRC outbreak

But the vaccine's story goes further ‚û°Ô<U+220F>è

https://t.co/PT2WOFaypY https://t.co/hR3e3K7Deq",0.35,0.55,"positive"
"296",316,10,1.01e+18,6,"Fri Jun 08 15:45:18 +0000 2018",75675,97219875,"b'gavi'",1,".@reliefweb reviews the #Ebola vaccine's role in averting the ""explosive increase"" in #DRC cases initially feared 

The vaccine is a key element of the response. Its use is made possible with our partnerships like those with @Merck in vaccine development

https://t.co/fvLGx1JHRI https://t.co/r4wK5DMnmM",0,0.666666667,"neutral"
"297",317,7,1e+18,5,"Thu Jun 07 16:00:33 +0000 2018",75675,97219875,"b'gavi'",1,"<U+F8FF>üíâWhat's the scene on the ground in DRC where the Ebola vaccine is being deployed?
<U+F8FF>üìâWhy this outbreak is different from the 2014 crisis?
<U+F8FF>üò<U+2211>What can be done to anticipate epidemics?

 @GaviSeth sat down with @TEDTalks to answer these questions &amp; more

https://t.co/p7eHBQwpLQ",0,0.6,"neutral"
"298",318,4,1e+18,0,"Thu Jun 07 11:00:18 +0000 2018",75675,97219875,"b'gavi'",1,"<U+F8FF>üó£Ô<U+220F>è<U+F8FF>üëÇListen in: 

Researchers @MIT chat with @claudiahammond on testing of a single-use injectable polio vaccine that uses controlled-release polymer technology
The technology is a long way from being used in the field, but could help polio eradication

https://t.co/CVt8EJBLF3",-0.05,0.4,"negative"
"299",319,11,1e+18,8,"Thu Jun 07 07:13:32 +0000 2018",75675,97219875,"b'gavi'",1,"Don't miss: 

@GaviSeth sat down with @TEDTalks to discuss
<U+F8FF>üá®<U+F8FF>üá©The vaccine's latest deployment in DRC
<U+F8FF>ü§ùWorking with communities on vaccination education
<U+F8FF>üíâNext steps for Gavi outside of the Ebola vaccine

And more ‚û°Ô<U+220F>è

https://t.co/p7eHBQwpLQ",0.25,0.475,"positive"
"300",320,13,1e+18,3,"Wed Jun 06 14:35:09 +0000 2018",75675,97219875,"b'gavi'",1,"From @EurekAlert:

@ISGLOBALorg researchers tracking our education + access programme for HPV vaccination in Mozambique found
a great majority of adolescent girls are willing to be vaccinated

- more than 90% were willing if the vaccine was available!

https://t.co/nsml2r2VsY",0.425,0.6625,"positive"
"301",321,9,1e+18,6,"Wed Jun 06 08:35:00 +0000 2018",75675,97219875,"b'gavi'",1,"Supplying vaccines are vital for girls' health- but these are often not enough.

Negative attitudes &amp; social norms can prevent girls from accessing available vaccines

@girleffect CEO Farah Ramzan Golant shares how our partnership goes beyond immunisation

https://t.co/Zd7Eu5Wg6q https://t.co/KjVJ260VZF",0.046666667,0.353333333,"positive"
"302",322,12,1e+18,12,"Tue Jun 05 10:30:17 +0000 2018",75675,97219875,"b'gavi'",1,".@GirlEffect, @Gavi &amp; @DutchMFA are supporting HPV vaccine uptake across Africa

@GirlEffect youth brands use media &amp; mobile to tackle negative social norms holding girls back
@Gavi works with partners to make vaccines more accessible

#EDD18 #SheisWe

https://t.co/iNix4XQ3X4",0.071666667,0.218333333,"positive"
"303",323,14,1e+18,17,"Mon Jun 04 15:30:33 +0000 2018",75675,97219875,"b'gavi'",1,"In your #VaccinesWork round up this week-

<U+F8FF>üá®<U+F8FF>üá©#Ebola vaccination started in Bikoro, DRC
<U+F8FF>üò<U+2211>@WHO announced a roadmap to tackle Nipah
<U+F8FF>üáÆ<U+F8FF>üá™Social media helped uptake in Ireland's HPV vaccination

And more.
Get all the full stories on https://t.co/viCcB0v7uK 

https://t.co/DTnUvg9H3A",0.075,0.475,"positive"
"304",324,13,1e+18,4,"Mon Jun 04 11:15:11 +0000 2018",75675,97219875,"b'gavi'",1,"Jesmin knows the importance of getting her children vaccinated!

She comes to the the Dhaka EPI center, Bangladesh so her children may benefit from pneumococcal vaccine &amp; the Inactivated Polio Vaccine (IPV).

Because #VaccinesWork.

#MondayMotivation https://t.co/pmQIXFtduz",-0.1,0.1,"negative"
"305",325,21,1e+18,16,"Mon Jun 04 07:30:14 +0000 2018",75675,97219875,"b'gavi'",1,"Thanks to our public-private partnership model<U+F8FF>ü§ù, we helped accelerate development of the #Ebola vaccine

The vaccine<U+F8FF>üíâ was trialed in #Guinea before being deployed in response to the latest #DRC outbreak

But the vaccine's story goes further ‚û°Ô<U+220F>è

https://t.co/PT2WOFaypY https://t.co/NFyon14DGt",0.35,0.55,"positive"
"306",326,36,1e+18,17,"Sun Jun 03 15:00:46 +0000 2018",75675,97219875,"b'gavi'",1,"What's the coolest <U+F8FF>üòéhealth tech right now?
It might be the @IVinvents Arktek cooler transporting #Ebola vaccines<U+F8FF>üíâ in #DRC<U+F8FF>üá®<U+F8FF>üá©
The vaccine should be stored below -60'c‚ùÑÔ<U+220F>è
The Arktek is helping that happen
@WIRED track its journey from design to clinic
https://t.co/bv3L4HIVjJ ‚Ä¶",0.285714286,0.535714286,"positive"
"307",327,18,1e+18,14,"Sun Jun 03 08:05:05 +0000 2018",75675,97219875,"b'gavi'",1,"The latest from @TheAtlantic: 

@GaviSeth and other health experts explain why even if the #VaccinesWork<U+F8FF>üíâ, vaccines alone won't beat #Ebola in DRC and elsewhere - 

community buy-in to vaccination programmes and culture-sensitive health plans are crucial

https://t.co/vN23dr8yDE",0.25,0.95,"positive"
"308",328,82,1e+18,64,"Sat Jun 02 14:00:43 +0000 2018",75675,97219875,"b'gavi'",1,"The new #Ebola vaccine proved 100% effective in trials <U+F8FF>üíâ
We're working with DR Congo <U+F8FF>üá®<U+F8FF>üá©, @WHO &amp; partners to get it to health workers &amp; communities on the frontline <U+F8FF>üë©‚Äç‚öïÔ<U+220F>è<U+F8FF>üë©‚Äç<U+F8FF>üë©‚Äç<U+F8FF>üëß‚Äç<U+F8FF>üë¶ ‚Äì  to help contain &amp; beat the outbreak 
‚û°Ô<U+220F>è https://t.co/T5kekMKS4R    
#VaccinesWork https://t.co/ODDCHnL1JR",0.368181818,0.627272727,"positive"
"309",329,39,1e+18,28,"Sat Jun 02 08:45:06 +0000 2018",75675,97219875,"b'gavi'",1,"Vaccines protect everyone! 

Through herd immunity, vaccinated people are not only protecting themselves, they are indirectly protecting their whole community.

‚û°Ô<U+220F>è https://t.co/hMJJd5KQR9  

#VaccinesWork #GotLife https://t.co/6QKSKuP0Kq",0.2,0.4,"positive"
"310",330,25,1e+18,18,"Fri Jun 01 15:40:11 +0000 2018",75675,97219875,"b'gavi'",1,"We have a life-saving Ebola vaccine! <U+F8FF>üéâ

@GaviSeth reviews development of the rVSV-ZEBOV vaccine<U+F8FF>üíâ being used in the latest #DRC outbreak in hopes of preventing another pandemic

Vaccines won't end the outbreak alone, but their use marks a historic first

https://t.co/rc0HCUHNSp https://t.co/BsZ5mOpJOQ",0.25,0.411111111,"positive"
"311",331,42,1e+18,26,"Fri Jun 01 07:39:04 +0000 2018",75675,97219875,"b'gavi'",1,"Around the world, parents are an important part of ensuring all kids are vaccinated.

On this global #DayOfParents, we applaud parents and guardians who keep kids healthy and safe!

#VaccinesWork #HappyFamilies #HealthyKids #GlobalDayOfParents https://t.co/dLDAjUHkaD",0.35,0.5,"positive"
"312",332,19,1e+18,16,"Thu May 31 15:40:12 +0000 2018",75675,97219875,"b'gavi'",1,"The latest from @TheAtlantic: 

@GaviSeth and other health experts explain why even if the #VaccinesWork<U+F8FF>üíâ, vaccines alone won't beat #Ebola in DRC and elsewhere - 

community buy-in to vaccination programmes and culture-sensitive health plans are crucial

https://t.co/vN23dr8yDE",0.25,0.95,"positive"
"313",333,32,1e+18,14,"Thu May 31 06:30:15 +0000 2018",75675,97219875,"b'gavi'",1,"What's the coolest <U+F8FF>üòéhealth tech right now?

It might be the @IVinvents Arktek cooler transporting #Ebola vaccines<U+F8FF>üíâ in #DRC<U+F8FF>üá®<U+F8FF>üá©

The vaccine should be stored below -60'c‚ùÑÔ<U+220F>è
The Arktek is helping that happen

@WIRED track its journey from design to clinic
https://t.co/bv3L4HIVjJ",0.285714286,0.535714286,"positive"
